*----------------------------------------------------------------------------
* Output table number  :  0 (=first output table)
* Output table format  : Spreadsheet output
* Simulation results
* LINGRA-new-JRC
 
TIME	SLA	YEAR	DAVTMP	DTR	DAYL	LAI	TILLER	YIELD	WLVG	WLVD1	WRE	WRT	WRTMIN	RRATIO	SLAINT	PARCU	LUEYCU	RUNNR	GRASS	TADRW	VP	NEWBIO	TRANRF	TRAN	PTRAN	EVAP	PEVAP	WC	WA	RAIN	RAINCU	WN	TRAMCU	TRACU	EVAMCU	EVACU	IRRCU	GTW	GTWSI	LENGTH
 
   1.00000    	 2.50000E-03	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    
   219.000    	       -    	  1989.0    	  18.500    	  9.2100    	 0.62022    	  6.0698    	  13654.    	  11476.    	  2427.9    	  8798.9    	  0.0000    	  4065.7    	 -4065.7    	 0.26007    	 2.50000E-03	  1158.0    	  9.9097    	  0.0000    	  9367.7    	  11796.    	  1.8300    	  15617.    	  1.0000    	 0.72666    	 0.72666    	 8.73160E-02	 8.73160E-02	 0.29000    	  116.00    	  4.2000    	  396.80    	  1.0000    	  365.33    	  365.33    	  107.93    	  107.93    	  416.36    	  134.53    	  300.09    	  26.137    
   220.000    	       -    	  1989.0    	  17.600    	  11.800    	 0.61778    	  6.1977    	  13573.    	  11527.    	  2479.1    	  8860.0    	  0.0000    	  4087.9    	 -4087.9    	 0.26027    	 2.50000E-03	  1162.5    	  9.9154    	  0.0000    	  9367.7    	  11847.    	  1.7100    	  15691.    	  1.0000    	  1.8055    	  1.8055    	 0.11161    	 0.11161    	 0.29000    	  116.00    	 0.50000    	  401.00    	  1.7000    	  366.06    	  366.06    	  108.02    	  108.02    	  416.36    	  165.76    	  290.23    	  27.667    
   221.000    	       -    	  1989.0    	  18.650    	  17.500    	 0.61532    	  6.3817    	  13490.    	  11600.    	  2552.7    	  8924.8    	  0.0000    	  4115.2    	 -4115.2    	 0.26034    	 2.50000E-03	  1168.3    	  9.9296    	  0.0000    	  9367.7    	  11920.    	  1.6300    	  15792.    	  1.0000    	  2.3526    	  2.3526    	 0.15519    	 0.15519    	 0.29000    	  116.00    	  1.8000    	  401.50    	  2.0000    	  367.86    	  367.86    	  108.13    	  108.13    	  418.28    	  213.78    	  297.80    	  29.154    
   222.000    	       -    	  1989.0    	  20.150    	  18.930    	 0.61284    	  6.6526    	  13407.    	  11709.    	  2661.1    	  8995.0    	  0.0000    	  4150.5    	 -4150.5    	 0.26021    	 2.50000E-03	  1176.8    	  9.9494    	  0.0000    	  9367.7    	  12029.    	  1.5400    	  15935.    	  1.0000    	  2.7118    	  2.7118    	 0.15148    	 0.15148    	 0.29000    	  116.00    	  2.2000    	  403.30    	  2.5000    	  370.22    	  370.22    	  108.28    	  108.28    	  420.58    	  223.12    	  308.33    	  30.691    
   223.000    	       -    	  1989.0    	  14.950    	  6.0000    	 0.61034    	  6.9225    	  13323.    	  11817.    	  2769.0    	  9073.3    	  0.0000    	  4187.3    	 -4187.3    	 0.26016    	 2.50000E-03	  1186.1    	  9.9625    	  0.0000    	  9367.7    	  12137.    	  1.5500    	  16080.    	  1.0000    	 0.27210    	 0.27210    	 4.17341E-02	 4.17341E-02	 0.29000    	  116.00    	  2.0000    	  405.50    	  3.5000    	  372.93    	  372.93    	  108.43    	  108.43    	  422.91    	  88.586    	  258.96    	  32.291    
   224.000    	       -    	  1989.0    	  17.100    	  10.570    	 0.60782    	  6.8899    	  13237.    	  11804.    	  2756.0    	  9160.3    	  0.0000    	  4201.9    	 -4201.9    	 0.26104    	 2.50000E-03	  1189.1    	  9.9268    	  0.0000    	  9367.7    	  12124.    	  1.5600    	  16082.    	  1.0000    	  2.0854    	  2.0854    	 7.78457E-02	 7.78457E-02	 0.29000    	  116.00    	  0.0000    	  407.50    	  3.5000    	  373.20    	  373.20    	  108.48    	  108.48    	  422.95    	  154.02    	  278.51    	  33.643    
   225.000    	       -    	  1989.0    	  16.200    	  20.380    	 0.60529    	  6.9966    	  13152.    	  11846.    	  2798.7    	  9246.3    	  0.0000    	  4227.3    	 -4227.3    	 0.26151    	 2.50000E-03	  1194.3    	  9.9193    	  0.0000    	  9367.7    	  12166.    	  1.4100    	  16150.    	  1.0000    	  3.6293    	  3.6293    	 0.12957    	 0.12957    	 0.29000    	  116.00    	  0.0000    	  407.50    	  2.0000    	  375.28    	  375.28    	  108.55    	  108.55    	  425.11    	  231.30    	  268.24    	  35.107    
   226.000    	       -    	  1989.0    	  19.600    	  19.240    	 0.60274    	  7.2559    	  13067.    	  11950.    	  2902.4    	  9335.7    	  0.0000    	  4265.5    	 -4265.5    	 0.26158    	 2.50000E-03	  1204.3    	  9.9228    	  0.0000    	  9367.7    	  12270.    	  1.4700    	  16292.    	  1.0000    	  3.5936    	  3.5936    	 0.11393    	 0.11393    	 0.29000    	  116.00    	 0.10000    	  407.50    	  2.6000    	  378.91    	  378.91    	  108.68    	  108.68    	  428.87    	  226.10    	  296.21    	  36.527    
   227.000    	       -    	  1989.0    	  21.600    	  13.950    	 0.60017    	  7.4824    	  12978.    	  12041.    	  2993.0    	  9433.9    	  0.0000    	  4302.8    	 -4302.8    	 0.26181    	 2.50000E-03	  1213.8    	  9.9198    	  0.0000    	  9367.7    	  12361.    	  1.6500    	  16420.    	  1.0000    	  2.8676    	  2.8676    	 8.05923E-02	 8.05923E-02	 0.29000    	  116.00    	 0.10000    	  407.60    	  3.4000    	  382.51    	  382.51    	  108.80    	  108.80    	  432.58    	  188.65    	  309.22    	  38.104    
   228.000    	       -    	  1989.0    	  21.100    	  14.790    	 0.59759    	  7.6108    	  12881.    	  12092.    	  3044.3    	  9540.1    	  0.0000    	  4333.9    	 -4333.9    	 0.26239    	 2.50000E-03	  1220.7    	  9.9058    	  0.0000    	  9367.7    	  12412.    	  1.6800    	  16502.    	  1.0000    	  2.2940    	  2.2940    	 6.40357E-02	 6.40357E-02	 0.29000    	  116.00    	 0.20000    	  407.70    	  1.4000    	  385.38    	  385.38    	  108.88    	  108.88    	  435.53    	  196.06    	  303.32    	  39.762    
   229.000    	       -    	  1989.0    	  17.250    	  17.670    	 0.59499    	  7.7430    	  12779.    	  12145.    	  3097.2    	  9650.9    	  0.0000    	  4366.3    	 -4366.3    	 0.26299    	 2.50000E-03	  1228.0    	  9.8899    	  0.0000    	  9367.7    	  12465.    	  1.5000    	  16587.    	  1.0000    	  3.2784    	  3.2784    	 7.97093E-02	 7.97093E-02	 0.29000    	  116.00    	  0.0000    	  407.90    	  2.4000    	  387.67    	  387.67    	  108.94    	  108.94    	  437.89    	  217.54    	  270.20    	  41.400    
   230.000    	       -    	  1989.0    	  16.500    	  19.910    	 0.59238    	  7.9079    	  12672.    	  12211.    	  3163.1    	  9766.6    	  0.0000    	  4402.2    	 -4402.2    	 0.26354    	 2.50000E-03	  1236.8    	  9.8732    	  0.0000    	  9367.7    	  12531.    	  1.2900    	  16689.    	  1.0000    	  3.4634    	  3.4634    	 7.79260E-02	 7.79260E-02	 0.29000    	  116.00    	  0.0000    	  407.90    	  1.9000    	  390.95    	  390.95    	  109.02    	  109.02    	  441.25    	  230.53    	  261.22    	  42.872    
   231.000    	       -    	  1989.0    	  17.650    	  20.370    	 0.58975    	  8.0843    	  12562.    	  12281.    	  3233.7    	  9888.5    	  0.0000    	  4440.2    	 -4440.2    	 0.26410    	 2.50000E-03	  1246.6    	  9.8516    	  0.0000    	  9367.7    	  12601.    	  1.2300    	  16798.    	  1.0000    	  3.3930    	  3.3930    	 7.04201E-02	 7.04201E-02	 0.29000    	  116.00    	  0.0000    	  407.90    	  1.6000    	  394.41    	  394.41    	  109.10    	  109.10    	  444.79    	  232.95    	  269.04    	  44.306    
   232.000    	       -    	  1989.0    	  20.100    	  20.750    	 0.58712    	  8.2536    	  12448.    	  12349.    	  3301.4    	  10015.    	  0.0000    	  4478.7    	 -4478.7    	 0.26471    	 2.50000E-03	  1256.7    	  9.8263    	  0.0000    	  9367.7    	  12669.    	  1.5300    	  16904.    	  1.0000    	  3.5589    	  3.5589    	 6.79247E-02	 6.79247E-02	 0.29000    	  116.00    	  0.0000    	  407.90    	  1.3000    	  397.80    	  397.80    	  109.17    	  109.17    	  448.25    	  234.85    	  285.91    	  45.796    
   233.000    	       -    	  1989.0    	  19.850    	  18.420    	 0.58447    	  8.4202    	  12331.    	  12416.    	  3368.1    	  10145.    	  0.0000    	  4517.4    	 -4517.4    	 0.26535    	 2.50000E-03	  1267.0    	  9.7990    	  0.0000    	  9367.7    	  12736.    	  1.7700    	  17009.    	  1.0000    	  3.4712    	  3.4712    	 6.00821E-02	 6.00821E-02	 0.29000    	  116.00    	  0.0000    	  407.90    	  1.9000    	  401.36    	  401.36    	  109.24    	  109.24    	  451.88    	  222.91    	  281.37    	  47.394    
   234.000    	       -    	  1989.0    	  17.850    	  17.850    	 0.58181    	  8.5554    	  12208.    	  12470.    	  3422.1    	  10277.    	  0.0000    	  4554.2    	 -4554.2    	 0.26609    	 2.50000E-03	  1276.2    	  9.7711    	  0.0000    	  9367.7    	  12790.    	  1.5100    	  17100.    	  1.0000    	  3.3462    	  3.3462    	 5.38735E-02	 5.38735E-02	 0.29000    	  116.00    	  0.0000    	  407.90    	  2.4000    	  404.83    	  404.83    	  109.30    	  109.30    	  455.41    	  219.51    	  263.12    	  48.982    
